,ML_method,Training_set,N_Retrains,Queries_to_Oracle,F1,Normal_traffic_label_err_rate_FPR,Botnet_label_err_rate_FNR,Number_of_Samples_trained,Precision,Recall,Training_Time,Testing_Time,Tuning_Time,Number_of_Clusters,Cluster Noises,Prob_1s,init_train_sample_sz,init_batch_sz
0,AL_SVM_US,train_1,1,0,0.3020238713025428,1.0,1.0,500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
1,AL_SVM_US,train_1,2,120,0.3020238713025428,0.030677460587984706,0.17260787992495308,3500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
2,AL_SVM_US,train_1,3,245,0.3020238713025428,0.03210616438356162,0.2152133580705009,6500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
3,AL_SVM_US,train_1,4,344,0.3020238713025428,0.0328498293515358,0.23877917414721728,9500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
4,AL_SVM_US,train_1,5,463,0.3020238713025428,0.036959260814783734,0.20999999999999996,12500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
5,AL_SVM_US,train_1,6,575,0.3020238713025428,0.025930572982015843,0.1951710261569416,15500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
6,AL_SVM_US,train_1,7,677,0.3020238713025428,0.03359932801343968,0.22050290135396522,18500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
7,AL_SVM_US,train_1,8,787,0.3020238713025428,0.028667790893760592,0.1988416988416989,21500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
8,AL_SVM_US,train_1,9,884,0.3020238713025428,0.03228547153780803,0.1876138433515483,24500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
9,AL_SVM_US,train_1,10,994,0.3020238713025428,0.030125523012552335,0.21599999999999997,27500.0,0.6211312700106724,0.19952005485087418,0.054733991622924805,0.2892322540283203,1.1280224323272705,0,0,0.0,0,500
10,AL_SVM_US,train_1,11,1080,0.3467284904688305,0.029531568228105876,0.2088888888888889,30000.0,0.6974093264248704,0.2307164895440521,40.21808123588562,1.5121736526489258,49.263691425323486,0,0,0.0,0,500
